"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"27/11/2025 04:45:00 - 27/11/2025 05:00:00","BZN|NL","Wind Onshore","934.36"
"27/11/2025 05:00:00 - 27/11/2025 05:15:00","BZN|NL","Wind Onshore","953.05"
"27/11/2025 05:15:00 - 27/11/2025 05:30:00","BZN|NL","Wind Onshore","985.07"
"27/11/2025 05:30:00 - 27/11/2025 05:45:00","BZN|NL","Wind Onshore","972.16"
"27/11/2025 05:45:00 - 27/11/2025 06:00:00","BZN|NL","Wind Onshore","984.34"
"27/11/2025 06:00:00 - 27/11/2025 06:15:00","BZN|NL","Wind Onshore","1000.71"
"27/11/2025 06:15:00 - 27/11/2025 06:30:00","BZN|NL","Wind Onshore","1016.30"
"27/11/2025 06:30:00 - 27/11/2025 06:45:00","BZN|NL","Wind Onshore","1014.49"
"27/11/2025 06:45:00 - 27/11/2025 07:00:00","BZN|NL","Wind Onshore","1003.90"
"27/11/2025 07:00:00 - 27/11/2025 07:15:00","BZN|NL","Wind Onshore","1009.56"
"27/11/2025 07:15:00 - 27/11/2025 07:30:00","BZN|NL","Wind Onshore","1017.46"
"27/11/2025 07:30:00 - 27/11/2025 07:45:00","BZN|NL","Wind Onshore","1038.80"
"27/11/2025 07:45:00 - 27/11/2025 08:00:00","BZN|NL","Wind Onshore","1046.70"
"27/11/2025 08:00:00 - 27/11/2025 08:15:00","BZN|NL","Wind Onshore","1033.58"
"27/11/2025 08:15:00 - 27/11/2025 08:30:00","BZN|NL","Wind Onshore","1033.34"
"27/11/2025 08:30:00 - 27/11/2025 08:45:00","BZN|NL","Wind Onshore","1035.86"
"27/11/2025 08:45:00 - 27/11/2025 09:00:00","BZN|NL","Wind Onshore","1021.31"
"27/11/2025 09:00:00 - 27/11/2025 09:15:00","BZN|NL","Wind Onshore","1014.28"
"27/11/2025 09:15:00 - 27/11/2025 09:30:00","BZN|NL","Wind Onshore","1017.17"
"27/11/2025 09:30:00 - 27/11/2025 09:45:00","BZN|NL","Wind Onshore","1023.65"
"27/11/2025 09:45:00 - 27/11/2025 10:00:00","BZN|NL","Wind Onshore","1015.09"
"27/11/2025 10:00:00 - 27/11/2025 10:15:00","BZN|NL","Wind Onshore","1011.34"
"27/11/2025 10:15:00 - 27/11/2025 10:30:00","BZN|NL","Wind Onshore","999.67"
"27/11/2025 10:30:00 - 27/11/2025 10:45:00","BZN|NL","Wind Onshore","1006.20"
"27/11/2025 10:45:00 - 27/11/2025 11:00:00","BZN|NL","Wind Onshore","998.37"
"27/11/2025 11:00:00 - 27/11/2025 11:15:00","BZN|NL","Wind Onshore","984.48"
"27/11/2025 11:15:00 - 27/11/2025 11:30:00","BZN|NL","Wind Onshore","983.00"
"27/11/2025 11:30:00 - 27/11/2025 11:45:00","BZN|NL","Wind Onshore","975.46"
"27/11/2025 11:45:00 - 27/11/2025 12:00:00","BZN|NL","Wind Onshore","969.73"
"27/11/2025 12:00:00 - 27/11/2025 12:15:00","BZN|NL","Wind Onshore","971.28"
"27/11/2025 12:15:00 - 27/11/2025 12:30:00","BZN|NL","Wind Onshore","968.38"
"27/11/2025 12:30:00 - 27/11/2025 12:45:00","BZN|NL","Wind Onshore","974.06"
"27/11/2025 12:45:00 - 27/11/2025 13:00:00","BZN|NL","Wind Onshore","978.72"
"27/11/2025 13:00:00 - 27/11/2025 13:15:00","BZN|NL","Wind Onshore","978.44"
"27/11/2025 13:15:00 - 27/11/2025 13:30:00","BZN|NL","Wind Onshore","984.12"
"27/11/2025 13:30:00 - 27/11/2025 13:45:00","BZN|NL","Wind Onshore","997.28"
"27/11/2025 13:45:00 - 27/11/2025 14:00:00","BZN|NL","Wind Onshore","987.90"
"27/11/2025 14:00:00 - 27/11/2025 14:15:00","BZN|NL","Wind Onshore","974.17"
"27/11/2025 14:15:00 - 27/11/2025 14:30:00","BZN|NL","Wind Onshore","971.44"
"27/11/2025 14:30:00 - 27/11/2025 14:45:00","BZN|NL","Wind Onshore","972.30"
"27/11/2025 14:45:00 - 27/11/2025 15:00:00","BZN|NL","Wind Onshore","970.09"
"27/11/2025 15:00:00 - 27/11/2025 15:15:00","BZN|NL","Wind Onshore","969.70"
"27/11/2025 15:15:00 - 27/11/2025 15:30:00","BZN|NL","Wind Onshore","969.14"
"27/11/2025 15:30:00 - 27/11/2025 15:45:00","BZN|NL","Wind Onshore","956.48"
"27/11/2025 15:45:00 - 27/11/2025 16:00:00","BZN|NL","Wind Onshore","960.06"
"27/11/2025 16:00:00 - 27/11/2025 16:15:00","BZN|NL","Wind Onshore","978.85"
"27/11/2025 16:15:00 - 27/11/2025 16:30:00","BZN|NL","Wind Onshore","981.53"
"27/11/2025 16:30:00 - 27/11/2025 16:45:00","BZN|NL","Wind Onshore","986.90"
"27/11/2025 16:45:00 - 27/11/2025 17:00:00","BZN|NL","Wind Onshore","999.17"
"27/11/2025 17:00:00 - 27/11/2025 17:15:00","BZN|NL","Wind Onshore","1007.53"
"27/11/2025 17:15:00 - 27/11/2025 17:30:00","BZN|NL","Wind Onshore","1001.84"
"27/11/2025 17:30:00 - 27/11/2025 17:45:00","BZN|NL","Wind Onshore","1008.79"
"27/11/2025 17:45:00 - 27/11/2025 18:00:00","BZN|NL","Wind Onshore","1017.72"
"27/11/2025 18:00:00 - 27/11/2025 18:15:00","BZN|NL","Wind Onshore","1013.37"
"27/11/2025 18:15:00 - 27/11/2025 18:30:00","BZN|NL","Wind Onshore","1021.01"
"27/11/2025 18:30:00 - 27/11/2025 18:45:00","BZN|NL","Wind Onshore","1019.07"
"27/11/2025 18:45:00 - 27/11/2025 19:00:00","BZN|NL","Wind Onshore","1021.17"
"27/11/2025 19:00:00 - 27/11/2025 19:15:00","BZN|NL","Wind Onshore","1010.28"
"27/11/2025 19:15:00 - 27/11/2025 19:30:00","BZN|NL","Wind Onshore","1007.76"
"27/11/2025 19:30:00 - 27/11/2025 19:45:00","BZN|NL","Wind Onshore","1006.65"
"27/11/2025 19:45:00 - 27/11/2025 20:00:00","BZN|NL","Wind Onshore","1014.43"
"27/11/2025 20:00:00 - 27/11/2025 20:15:00","BZN|NL","Wind Onshore","1010.92"
"27/11/2025 20:15:00 - 27/11/2025 20:30:00","BZN|NL","Wind Onshore","997.84"
"27/11/2025 20:30:00 - 27/11/2025 20:45:00","BZN|NL","Wind Onshore","1010.16"
"27/11/2025 20:45:00 - 27/11/2025 21:00:00","BZN|NL","Wind Onshore","1014.43"
"27/11/2025 21:00:00 - 27/11/2025 21:15:00","BZN|NL","Wind Onshore","1017.07"
"27/11/2025 21:15:00 - 27/11/2025 21:30:00","BZN|NL","Wind Onshore","1016.17"
"27/11/2025 21:30:00 - 27/11/2025 21:45:00","BZN|NL","Wind Onshore","1015.26"
"27/11/2025 21:45:00 - 27/11/2025 22:00:00","BZN|NL","Wind Onshore","1017.38"
"27/11/2025 22:00:00 - 27/11/2025 22:15:00","BZN|NL","Wind Onshore","995.38"
"27/11/2025 22:15:00 - 27/11/2025 22:30:00","BZN|NL","Wind Onshore","1042.04"
"27/11/2025 22:30:00 - 27/11/2025 22:45:00","BZN|NL","Wind Onshore","1032.09"
"27/11/2025 22:45:00 - 27/11/2025 23:00:00","BZN|NL","Wind Onshore","1032.99"
"27/11/2025 23:00:00 - 27/11/2025 23:15:00","BZN|NL","Wind Onshore","1022.62"
"27/11/2025 23:15:00 - 27/11/2025 23:30:00","BZN|NL","Wind Onshore","1017.58"
"27/11/2025 23:30:00 - 27/11/2025 23:45:00","BZN|NL","Wind Onshore","1003.43"
"27/11/2025 23:45:00 - 28/11/2025 00:00:00","BZN|NL","Wind Onshore","1013.99"
"28/11/2025 00:00:00 - 28/11/2025 00:15:00","BZN|NL","Wind Onshore","983.71"
"28/11/2025 00:15:00 - 28/11/2025 00:30:00","BZN|NL","Wind Onshore","1008.60"
"28/11/2025 00:30:00 - 28/11/2025 00:45:00","BZN|NL","Wind Onshore","1005.43"
"28/11/2025 00:45:00 - 28/11/2025 01:00:00","BZN|NL","Wind Onshore","1000.80"
"28/11/2025 01:00:00 - 28/11/2025 01:15:00","BZN|NL","Wind Onshore","998.05"
"28/11/2025 01:15:00 - 28/11/2025 01:30:00","BZN|NL","Wind Onshore","1003.35"
"28/11/2025 01:30:00 - 28/11/2025 01:45:00","BZN|NL","Wind Onshore","1000.56"
"28/11/2025 01:45:00 - 28/11/2025 02:00:00","BZN|NL","Wind Onshore","1001.75"
"28/11/2025 02:00:00 - 28/11/2025 02:15:00","BZN|NL","Wind Onshore","1006.00"
"28/11/2025 02:15:00 - 28/11/2025 02:30:00","BZN|NL","Wind Onshore","1001.05"
"28/11/2025 02:30:00 - 28/11/2025 02:45:00","BZN|NL","Wind Onshore","992.92"
"28/11/2025 02:45:00 - 28/11/2025 03:00:00","BZN|NL","Wind Onshore","984.49"
"28/11/2025 03:00:00 - 28/11/2025 03:15:00","BZN|NL","Wind Onshore","987.42"
"28/11/2025 03:15:00 - 28/11/2025 03:30:00","BZN|NL","Wind Onshore","982.93"
"28/11/2025 03:30:00 - 28/11/2025 03:45:00","BZN|NL","Wind Onshore","981.00"
"28/11/2025 03:45:00 - 28/11/2025 04:00:00","BZN|NL","Wind Onshore","978.48"
"28/11/2025 04:00:00 - 28/11/2025 04:15:00","BZN|NL","Wind Onshore","974.86"
"28/11/2025 04:15:00 - 28/11/2025 04:30:00","BZN|NL","Wind Onshore","962.97"
"28/11/2025 04:30:00 - 28/11/2025 04:45:00","BZN|NL","Wind Onshore","955.76"
"28/11/2025 04:45:00 - 28/11/2025 05:00:00","BZN|NL","Wind Onshore","948.14"
"28/11/2025 05:00:00 - 28/11/2025 05:15:00","BZN|NL","Wind Onshore","936.22"
"28/11/2025 05:15:00 - 28/11/2025 05:30:00","BZN|NL","Wind Onshore","930.96"
"28/11/2025 05:30:00 - 28/11/2025 05:45:00","BZN|NL","Wind Onshore","904.44"
"28/11/2025 05:45:00 - 28/11/2025 06:00:00","BZN|NL","Wind Onshore","875.66"
"28/11/2025 06:00:00 - 28/11/2025 06:15:00","BZN|NL","Wind Onshore","849.14"
"28/11/2025 06:15:00 - 28/11/2025 06:30:00","BZN|NL","Wind Onshore","801.05"
"28/11/2025 06:30:00 - 28/11/2025 06:45:00","BZN|NL","Wind Onshore","811.46"
"28/11/2025 06:45:00 - 28/11/2025 07:00:00","BZN|NL","Wind Onshore","807.55"
"28/11/2025 07:00:00 - 28/11/2025 07:15:00","BZN|NL","Wind Onshore","796.57"
"28/11/2025 07:15:00 - 28/11/2025 07:30:00","BZN|NL","Wind Onshore","775.77"
"28/11/2025 07:30:00 - 28/11/2025 07:45:00","BZN|NL","Wind Onshore","739.12"
"28/11/2025 07:45:00 - 28/11/2025 08:00:00","BZN|NL","Wind Onshore","720.86"
"28/11/2025 08:00:00 - 28/11/2025 08:15:00","BZN|NL","Wind Onshore","695.63"
"28/11/2025 08:15:00 - 28/11/2025 08:30:00","BZN|NL","Wind Onshore","674.20"
"28/11/2025 08:30:00 - 28/11/2025 08:45:00","BZN|NL","Wind Onshore","630.70"
"28/11/2025 08:45:00 - 28/11/2025 09:00:00","BZN|NL","Wind Onshore","602.93"
"28/11/2025 09:00:00 - 28/11/2025 09:15:00","BZN|NL","Wind Onshore","572.98"
"28/11/2025 09:15:00 - 28/11/2025 09:30:00","BZN|NL","Wind Onshore","589.57"
"28/11/2025 09:30:00 - 28/11/2025 09:45:00","BZN|NL","Wind Onshore","621.55"
"28/11/2025 09:45:00 - 28/11/2025 10:00:00","BZN|NL","Wind Onshore","635.79"
"28/11/2025 10:00:00 - 28/11/2025 10:15:00","BZN|NL","Wind Onshore","624.74"
"28/11/2025 10:15:00 - 28/11/2025 10:30:00","BZN|NL","Wind Onshore","659.39"
"28/11/2025 10:30:00 - 28/11/2025 10:45:00","BZN|NL","Wind Onshore","680.79"
"28/11/2025 10:45:00 - 28/11/2025 11:00:00","BZN|NL","Wind Onshore","680.43"
"28/11/2025 11:00:00 - 28/11/2025 11:15:00","BZN|NL","Wind Onshore","680.77"
"28/11/2025 11:15:00 - 28/11/2025 11:30:00","BZN|NL","Wind Onshore","673.63"
"28/11/2025 11:30:00 - 28/11/2025 11:45:00","BZN|NL","Wind Onshore","682.12"
"28/11/2025 11:45:00 - 28/11/2025 12:00:00","BZN|NL","Wind Onshore","696.81"
"28/11/2025 12:00:00 - 28/11/2025 12:15:00","BZN|NL","Wind Onshore","712.79"
"28/11/2025 12:15:00 - 28/11/2025 12:30:00","BZN|NL","Wind Onshore","713.25"
"28/11/2025 12:30:00 - 28/11/2025 12:45:00","BZN|NL","Wind Onshore","696.13"
"28/11/2025 12:45:00 - 28/11/2025 13:00:00","BZN|NL","Wind Onshore","722.87"
"28/11/2025 13:00:00 - 28/11/2025 13:15:00","BZN|NL","Wind Onshore","702.95"
"28/11/2025 13:15:00 - 28/11/2025 13:30:00","BZN|NL","Wind Onshore","709.26"
"28/11/2025 13:30:00 - 28/11/2025 13:45:00","BZN|NL","Wind Onshore","717.85"
"28/11/2025 13:45:00 - 28/11/2025 14:00:00","BZN|NL","Wind Onshore","719.45"
"28/11/2025 14:00:00 - 28/11/2025 14:15:00","BZN|NL","Wind Onshore","717.50"
"28/11/2025 14:15:00 - 28/11/2025 14:30:00","BZN|NL","Wind Onshore","726.25"
"28/11/2025 14:30:00 - 28/11/2025 14:45:00","BZN|NL","Wind Onshore","731.51"
"28/11/2025 14:45:00 - 28/11/2025 15:00:00","BZN|NL","Wind Onshore","728.73"
"28/11/2025 15:00:00 - 28/11/2025 15:15:00","BZN|NL","Wind Onshore","723.95"
"28/11/2025 15:15:00 - 28/11/2025 15:30:00","BZN|NL","Wind Onshore","728.08"
"28/11/2025 15:30:00 - 28/11/2025 15:45:00","BZN|NL","Wind Onshore","731.55"
"28/11/2025 15:45:00 - 28/11/2025 16:00:00","BZN|NL","Wind Onshore","762.88"
"28/11/2025 16:00:00 - 28/11/2025 16:15:00","BZN|NL","Wind Onshore","783.93"
"28/11/2025 16:15:00 - 28/11/2025 16:30:00","BZN|NL","Wind Onshore","794.16"
"28/11/2025 16:30:00 - 28/11/2025 16:45:00","BZN|NL","Wind Onshore","800.60"
"28/11/2025 16:45:00 - 28/11/2025 17:00:00","BZN|NL","Wind Onshore","814.89"
"28/11/2025 17:00:00 - 28/11/2025 17:15:00","BZN|NL","Wind Onshore","832.86"
"28/11/2025 17:15:00 - 28/11/2025 17:30:00","BZN|NL","Wind Onshore","842.29"
"28/11/2025 17:30:00 - 28/11/2025 17:45:00","BZN|NL","Wind Onshore","845.45"
"28/11/2025 17:45:00 - 28/11/2025 18:00:00","BZN|NL","Wind Onshore","879.07"
"28/11/2025 18:00:00 - 28/11/2025 18:15:00","BZN|NL","Wind Onshore","885.51"
"28/11/2025 18:15:00 - 28/11/2025 18:30:00","BZN|NL","Wind Onshore","911.45"
"28/11/2025 18:30:00 - 28/11/2025 18:45:00","BZN|NL","Wind Onshore","933.23"
"28/11/2025 18:45:00 - 28/11/2025 19:00:00","BZN|NL","Wind Onshore","938.57"
"28/11/2025 19:00:00 - 28/11/2025 19:15:00","BZN|NL","Wind Onshore","949.24"
"28/11/2025 19:15:00 - 28/11/2025 19:30:00","BZN|NL","Wind Onshore","973.38"
"28/11/2025 19:30:00 - 28/11/2025 19:45:00","BZN|NL","Wind Onshore","983.85"
"28/11/2025 19:45:00 - 28/11/2025 20:00:00","BZN|NL","Wind Onshore","986.41"
"28/11/2025 20:00:00 - 28/11/2025 20:15:00","BZN|NL","Wind Onshore","990.91"
"28/11/2025 20:15:00 - 28/11/2025 20:30:00","BZN|NL","Wind Onshore","1003.96"
"28/11/2025 20:30:00 - 28/11/2025 20:45:00","BZN|NL","Wind Onshore","1018.95"
"28/11/2025 20:45:00 - 28/11/2025 21:00:00","BZN|NL","Wind Onshore","1023.15"
"28/11/2025 21:00:00 - 28/11/2025 21:15:00","BZN|NL","Wind Onshore","1021.69"
"28/11/2025 21:15:00 - 28/11/2025 21:30:00","BZN|NL","Wind Onshore","1019.31"
"28/11/2025 21:30:00 - 28/11/2025 21:45:00","BZN|NL","Wind Onshore","1026.64"
"28/11/2025 21:45:00 - 28/11/2025 22:00:00","BZN|NL","Wind Onshore","991.08"
"28/11/2025 22:00:00 - 28/11/2025 22:15:00","BZN|NL","Wind Onshore","1014.42"
"28/11/2025 22:15:00 - 28/11/2025 22:30:00","BZN|NL","Wind Onshore","1007.70"
"28/11/2025 22:30:00 - 28/11/2025 22:45:00","BZN|NL","Wind Onshore","986.72"
"28/11/2025 22:45:00 - 28/11/2025 23:00:00","BZN|NL","Wind Onshore","989.43"
"28/11/2025 23:00:00 - 28/11/2025 23:15:00","BZN|NL","Wind Onshore","1015.67"
"28/11/2025 23:15:00 - 28/11/2025 23:30:00","BZN|NL","Wind Onshore","998.17"
"28/11/2025 23:30:00 - 28/11/2025 23:45:00","BZN|NL","Wind Onshore","971.74"
"28/11/2025 23:45:00 - 29/11/2025 00:00:00","BZN|NL","Wind Onshore","941.43"
"29/11/2025 00:00:00 - 29/11/2025 00:15:00","BZN|NL","Wind Onshore","911.82"
"29/11/2025 00:15:00 - 29/11/2025 00:30:00","BZN|NL","Wind Onshore","863.96"
"29/11/2025 00:30:00 - 29/11/2025 00:45:00","BZN|NL","Wind Onshore","843.37"
"29/11/2025 00:45:00 - 29/11/2025 01:00:00","BZN|NL","Wind Onshore","806.16"
"29/11/2025 01:00:00 - 29/11/2025 01:15:00","BZN|NL","Wind Onshore","700.89"
"29/11/2025 01:15:00 - 29/11/2025 01:30:00","BZN|NL","Wind Onshore","670.84"
"29/11/2025 01:30:00 - 29/11/2025 01:45:00","BZN|NL","Wind Onshore","617.54"
"29/11/2025 01:45:00 - 29/11/2025 02:00:00","BZN|NL","Wind Onshore","611.86"
"29/11/2025 02:00:00 - 29/11/2025 02:15:00","BZN|NL","Wind Onshore","661.15"
"29/11/2025 02:15:00 - 29/11/2025 02:30:00","BZN|NL","Wind Onshore","670.02"
"29/11/2025 02:30:00 - 29/11/2025 02:45:00","BZN|NL","Wind Onshore","702.11"
"29/11/2025 02:45:00 - 29/11/2025 03:00:00","BZN|NL","Wind Onshore","669.93"
"29/11/2025 03:00:00 - 29/11/2025 03:15:00","BZN|NL","Wind Onshore","621.92"
"29/11/2025 03:15:00 - 29/11/2025 03:30:00","BZN|NL","Wind Onshore","583.19"
"29/11/2025 03:30:00 - 29/11/2025 03:45:00","BZN|NL","Wind Onshore","544.71"
"29/11/2025 03:45:00 - 29/11/2025 04:00:00","BZN|NL","Wind Onshore","527.79"
"29/11/2025 04:00:00 - 29/11/2025 04:15:00","BZN|NL","Wind Onshore","534.55"
"29/11/2025 04:15:00 - 29/11/2025 04:30:00","BZN|NL","Wind Onshore","539.94"
"29/11/2025 04:30:00 - 29/11/2025 04:45:00","BZN|NL","Wind Onshore","535.39"
"29/11/2025 04:45:00 - 29/11/2025 05:00:00","BZN|NL","Wind Onshore","514.86"
"29/11/2025 05:00:00 - 29/11/2025 05:15:00","BZN|NL","Wind Onshore","532.37"
"29/11/2025 05:15:00 - 29/11/2025 05:30:00","BZN|NL","Wind Onshore","516.52"
"29/11/2025 05:30:00 - 29/11/2025 05:45:00","BZN|NL","Wind Onshore","490.13"
"29/11/2025 05:45:00 - 29/11/2025 06:00:00","BZN|NL","Wind Onshore","515.51"
"29/11/2025 06:00:00 - 29/11/2025 06:15:00","BZN|NL","Wind Onshore","571.26"
"29/11/2025 06:15:00 - 29/11/2025 06:30:00","BZN|NL","Wind Onshore","572.41"
"29/11/2025 06:30:00 - 29/11/2025 06:45:00","BZN|NL","Wind Onshore","515.11"
"29/11/2025 06:45:00 - 29/11/2025 07:00:00","BZN|NL","Wind Onshore","460.88"
"29/11/2025 07:00:00 - 29/11/2025 07:15:00","BZN|NL","Wind Onshore","438.07"
"29/11/2025 07:15:00 - 29/11/2025 07:30:00","BZN|NL","Wind Onshore","515.73"
"29/11/2025 07:30:00 - 29/11/2025 07:45:00","BZN|NL","Wind Onshore","553.54"
"29/11/2025 07:45:00 - 29/11/2025 08:00:00","BZN|NL","Wind Onshore","562.64"
"29/11/2025 08:00:00 - 29/11/2025 08:15:00","BZN|NL","Wind Onshore","619.02"
"29/11/2025 08:15:00 - 29/11/2025 08:30:00","BZN|NL","Wind Onshore","644.55"
"29/11/2025 08:30:00 - 29/11/2025 08:45:00","BZN|NL","Wind Onshore","647.97"
"29/11/2025 08:45:00 - 29/11/2025 09:00:00","BZN|NL","Wind Onshore","675.79"
"29/11/2025 09:00:00 - 29/11/2025 09:15:00","BZN|NL","Wind Onshore","712.37"
"29/11/2025 09:15:00 - 29/11/2025 09:30:00","BZN|NL","Wind Onshore","718.76"
"29/11/2025 09:30:00 - 29/11/2025 09:45:00","BZN|NL","Wind Onshore","732.97"
"29/11/2025 09:45:00 - 29/11/2025 10:00:00","BZN|NL","Wind Onshore","724.62"
"29/11/2025 10:00:00 - 29/11/2025 10:15:00","BZN|NL","Wind Onshore","718.26"
"29/11/2025 10:15:00 - 29/11/2025 10:30:00","BZN|NL","Wind Onshore","722.75"
"29/11/2025 10:30:00 - 29/11/2025 10:45:00","BZN|NL","Wind Onshore","734.72"
"29/11/2025 10:45:00 - 29/11/2025 11:00:00","BZN|NL","Wind Onshore","744.06"
"29/11/2025 11:00:00 - 29/11/2025 11:15:00","BZN|NL","Wind Onshore","760.04"
"29/11/2025 11:15:00 - 29/11/2025 11:30:00","BZN|NL","Wind Onshore","753.14"
"29/11/2025 11:30:00 - 29/11/2025 11:45:00","BZN|NL","Wind Onshore","727.58"
"29/11/2025 11:45:00 - 29/11/2025 12:00:00","BZN|NL","Wind Onshore","706.23"
"29/11/2025 12:00:00 - 29/11/2025 12:15:00","BZN|NL","Wind Onshore","673.92"
"29/11/2025 12:15:00 - 29/11/2025 12:30:00","BZN|NL","Wind Onshore","677.86"
"29/11/2025 12:30:00 - 29/11/2025 12:45:00","BZN|NL","Wind Onshore","679.39"
"29/11/2025 12:45:00 - 29/11/2025 13:00:00","BZN|NL","Wind Onshore","692.44"
"29/11/2025 13:00:00 - 29/11/2025 13:15:00","BZN|NL","Wind Onshore","686.93"
"29/11/2025 13:15:00 - 29/11/2025 13:30:00","BZN|NL","Wind Onshore","676.62"
"29/11/2025 13:30:00 - 29/11/2025 13:45:00","BZN|NL","Wind Onshore","723.86"
"29/11/2025 13:45:00 - 29/11/2025 14:00:00","BZN|NL","Wind Onshore","743.17"
"29/11/2025 14:00:00 - 29/11/2025 14:15:00","BZN|NL","Wind Onshore","691.71"
"29/11/2025 14:15:00 - 29/11/2025 14:30:00","BZN|NL","Wind Onshore","686.79"
"29/11/2025 14:30:00 - 29/11/2025 14:45:00","BZN|NL","Wind Onshore","715.74"
"29/11/2025 14:45:00 - 29/11/2025 15:00:00","BZN|NL","Wind Onshore","712.28"
"29/11/2025 15:00:00 - 29/11/2025 15:15:00","BZN|NL","Wind Onshore","708.91"
"29/11/2025 15:15:00 - 29/11/2025 15:30:00","BZN|NL","Wind Onshore","713.18"
"29/11/2025 15:30:00 - 29/11/2025 15:45:00","BZN|NL","Wind Onshore","722.58"
"29/11/2025 15:45:00 - 29/11/2025 16:00:00","BZN|NL","Wind Onshore","729.89"
"29/11/2025 16:00:00 - 29/11/2025 16:15:00","BZN|NL","Wind Onshore","720.75"
"29/11/2025 16:15:00 - 29/11/2025 16:30:00","BZN|NL","Wind Onshore","719.82"
"29/11/2025 16:30:00 - 29/11/2025 16:45:00","BZN|NL","Wind Onshore","733.15"
"29/11/2025 16:45:00 - 29/11/2025 17:00:00","BZN|NL","Wind Onshore","775.35"
"29/11/2025 17:00:00 - 29/11/2025 17:15:00","BZN|NL","Wind Onshore","796.79"
"29/11/2025 17:15:00 - 29/11/2025 17:30:00","BZN|NL","Wind Onshore","798.86"
"29/11/2025 17:30:00 - 29/11/2025 17:45:00","BZN|NL","Wind Onshore","805.43"
"29/11/2025 17:45:00 - 29/11/2025 18:00:00","BZN|NL","Wind Onshore","794.86"
"29/11/2025 18:00:00 - 29/11/2025 18:15:00","BZN|NL","Wind Onshore","805.44"
"29/11/2025 18:15:00 - 29/11/2025 18:30:00","BZN|NL","Wind Onshore","813.75"
"29/11/2025 18:30:00 - 29/11/2025 18:45:00","BZN|NL","Wind Onshore","811.63"
"29/11/2025 18:45:00 - 29/11/2025 19:00:00","BZN|NL","Wind Onshore","791.36"
"29/11/2025 19:00:00 - 29/11/2025 19:15:00","BZN|NL","Wind Onshore","790.84"
"29/11/2025 19:15:00 - 29/11/2025 19:30:00","BZN|NL","Wind Onshore","833.59"
"29/11/2025 19:30:00 - 29/11/2025 19:45:00","BZN|NL","Wind Onshore","846.96"
"29/11/2025 19:45:00 - 29/11/2025 20:00:00","BZN|NL","Wind Onshore","854.08"
"29/11/2025 20:00:00 - 29/11/2025 20:15:00","BZN|NL","Wind Onshore","844.40"
"29/11/2025 20:15:00 - 29/11/2025 20:30:00","BZN|NL","Wind Onshore","830.92"
"29/11/2025 20:30:00 - 29/11/2025 20:45:00","BZN|NL","Wind Onshore","803.35"
"29/11/2025 20:45:00 - 29/11/2025 21:00:00","BZN|NL","Wind Onshore","817.42"
"29/11/2025 21:00:00 - 29/11/2025 21:15:00","BZN|NL","Wind Onshore","841.83"
"29/11/2025 21:15:00 - 29/11/2025 21:30:00","BZN|NL","Wind Onshore","841.29"
"29/11/2025 21:30:00 - 29/11/2025 21:45:00","BZN|NL","Wind Onshore","871.35"
"29/11/2025 21:45:00 - 29/11/2025 22:00:00","BZN|NL","Wind Onshore","859.40"
"29/11/2025 22:00:00 - 29/11/2025 22:15:00","BZN|NL","Wind Onshore","824.89"
"29/11/2025 22:15:00 - 29/11/2025 22:30:00","BZN|NL","Wind Onshore","777.34"
"29/11/2025 22:30:00 - 29/11/2025 22:45:00","BZN|NL","Wind Onshore","760.50"
"29/11/2025 22:45:00 - 29/11/2025 23:00:00","BZN|NL","Wind Onshore","707.43"
"29/11/2025 23:00:00 - 29/11/2025 23:15:00","BZN|NL","Wind Onshore","670.01"
"29/11/2025 23:15:00 - 29/11/2025 23:30:00","BZN|NL","Wind Onshore","690.37"
"29/11/2025 23:30:00 - 29/11/2025 23:45:00","BZN|NL","Wind Onshore","768.85"
"29/11/2025 23:45:00 - 30/11/2025 00:00:00","BZN|NL","Wind Onshore","796.07"
"30/11/2025 00:00:00 - 30/11/2025 00:15:00","BZN|NL","Wind Onshore","844.94"
"30/11/2025 00:15:00 - 30/11/2025 00:30:00","BZN|NL","Wind Onshore","791.20"
"30/11/2025 00:30:00 - 30/11/2025 00:45:00","BZN|NL","Wind Onshore","753.90"
"30/11/2025 00:45:00 - 30/11/2025 01:00:00","BZN|NL","Wind Onshore","722.83"
"30/11/2025 01:00:00 - 30/11/2025 01:15:00","BZN|NL","Wind Onshore","743.06"
"30/11/2025 01:15:00 - 30/11/2025 01:30:00","BZN|NL","Wind Onshore","722.69"
"30/11/2025 01:30:00 - 30/11/2025 01:45:00","BZN|NL","Wind Onshore","650.04"
"30/11/2025 01:45:00 - 30/11/2025 02:00:00","BZN|NL","Wind Onshore","744.21"
"30/11/2025 02:00:00 - 30/11/2025 02:15:00","BZN|NL","Wind Onshore","797.06"
"30/11/2025 02:15:00 - 30/11/2025 02:30:00","BZN|NL","Wind Onshore","822.89"
"30/11/2025 02:30:00 - 30/11/2025 02:45:00","BZN|NL","Wind Onshore","817.72"
"30/11/2025 02:45:00 - 30/11/2025 03:00:00","BZN|NL","Wind Onshore","825.70"
"30/11/2025 03:00:00 - 30/11/2025 03:15:00","BZN|NL","Wind Onshore","867.63"
"30/11/2025 03:15:00 - 30/11/2025 03:30:00","BZN|NL","Wind Onshore","885.61"
